"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"충남도, 더본코리아 등과 푸드테크산업 이끈다"
식품 만난 첨단기술…경기도농수산진흥원 선정 '푸드테크 아이디어'는
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"[포토뉴스]강원대-춘천시, 푸드테크산업 인재 양성 협약"
"춘천시-강원대, 푸드테크 인재 육성 협약"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"포항시, 미래 첨단기술 융합 푸드테크 시장 선점 잰걸음"
"이칠구 경북도의원, 푸드테크산업 육성 및 지원 조례안 발의"
‘광주의 맛’ 중심 첨단기술까지 무장한 푸드테크 키운다
"광주광역시, 푸드테크로 미래신성장 이끈다"
“경북을 세계적 푸드테크산업 중심지로”
"푸드테크 기업 마켓보로 ""작년 매출 887% 증가"""
광주시 “광주김치 육성해 ‘푸드테크’ 키운다”
[포토뉴스] 춘천시-강원대 푸드테크 산업 인재 육성 협력 협약
"푸드테크 스타트업 코랄로, '스타일비건'서 국내 최초 대체 생선 필렛 메뉴 선봬"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"광주광역시, 푸드테크로 미래신성장 이끈다"
"이칠구 도의원 ""푸드테크산업 패권 선점으로 경북 미래 100년 책임"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
"'200조 산업' 국내 기후테크, 어디까지 왔을까"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"충남도-백종원, 푸드테크 연구지원센터 유치 '맞손'"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"광주광역시, 푸드테크로 미래신성장 이끈다"
강원대 춘천시와 '춘천 푸드테크산업 인재 양성 위한 업무 협약' 체결
"경기도농수산진흥원, 시장 놀라게 한 'K-푸드 아이디어' 공모전 개최"
"""셰프 파스타랑 똑같은데?""…푸드테크 장벽 낮춘다"
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"한화 3남 김동선의 신사업 '푸드테크' 닻 올렸다…""로봇+식품"""
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"더테이스터블, 한화푸드테크로 변경…김동선 부사장 주력사업"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"한화 3남 김동선의 야심작, ‘한화푸드테크’ 출범"
"'푸드테크'에 꽂힌 김동선, 글로벌 시장 정조준"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
"'한화 3남' 김동선, 한화푸드테크 신사업 공략나선다"
한화 3남 김동선 다음 스텝은 푸드테크...'한화푸드테크' 출범
"한화 3남 김동선, '한화푸드테크'로 도약 날개 달까"
"푸드테크 전문기업 '한화푸드테크' 출범, 글로벌 시장 적극 공략"
한화 김동선 부사장의 신사업 '한화푸드테크' 출범…글로벌 시장 공략
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 재탄생... 450조 글로벌 시장 공략"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"㈜아이티팩토리, 한국할랄인증원서 ‘푸드테크와 할랄식품’ 강연 펼쳐"
애물단지 화동 2571 푸드테크로 돌파?
"한화푸드테크, ‘식품, 첨단기술을 만나다’라는 슬로우 건으로 푸드테크 전문기업으로 출범"
"""케이-푸드플러스 수출 135억 달러 달성 적극 지원"""
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"과천시 창업지원센터, 서울대 푸드테크센터·한국푸드테크협의회 업무협약"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
괴산군 '푸드테크 연구지원센터' 유치에 도전
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"숙명여대, 푸드테크 스타트업 '레디블룸'과 기술이전 및 공동연구 MOU맺어"
"숙명여대, 푸드테크와 ‘여성용 그래놀라바’ 산학협력 맞손"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"과천시 창업지원센터-서울대학교 푸드테크센터-한국푸드테크협의회, 푸드테크 창업기업 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"롯데중앙연구소, 푸드테크 스타트업 상생 나서…기술 지원 실시"
"경북대 한방바이오융합진흥원, ‘한·베 푸드테크 공동연구 촉진’ 4자 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"춘천시, 강원대와 푸드테크 산업 인재 양성 상호협력"
"푸드테크업체 이그니스, 상장 준비 착수"
"푸드테크 스타트업 ‘코랄로’, 서울 레스토랑에 국내 최초 대체 생선 필렛 메뉴 선보인다"
"포항시, 푸드테크 사업 집중 육성 … 미래 신산업 선점"
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"""푸드테크 산업 활성화, 머리 맞대자"""
"롯데중앙연구소, 푸드테크 스타트업 상생...기술 지원 실시"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"""푸드테크 스타트업과 상생""..롯데중앙연구소 혁신기업 기술지원"
"춘천시-강원대학교, 푸드테크산업 인재 양성 MOU 체결"
"괴산군, 농축산부 푸드테크 연구지원센터 적극 유치"
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"충남도, 백종원과 함께 푸드테크산업 이끈다"
"충남도, 예산군·더본코리아·공주대와 ‘푸드테크 산업육성’ 협약"
"춘천시-강원대, 푸드테크 산업 인재 양성 상호협력"
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"충남도, 더본코리아 등과 푸드테크산업 이끈다"
"푸드테크업계, 친환경 로컬푸드 선호"
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"[포토뉴스]강원대-춘천시, 푸드테크산업 인재 양성 협약"
"춘천시-강원대, 푸드테크 인재 육성 협약"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"포항시, 미래 첨단기술 융합 푸드테크 시장 선점 잰걸음"
"이칠구 경북도의원, 푸드테크산업 육성 및 지원 조례안 발의"
‘광주의 맛’ 중심 첨단기술까지 무장한 푸드테크 키운다
"광주광역시, 푸드테크로 미래신성장 이끈다"
“경북을 세계적 푸드테크산업 중심지로”
"푸드테크 기업 마켓보로 ""작년 매출 887% 증가"""
광주시 “광주김치 육성해 ‘푸드테크’ 키운다”
[포토뉴스] 춘천시-강원대 푸드테크 산업 인재 육성 협력 협약
"푸드테크 스타트업 코랄로, '스타일비건'서 국내 최초 대체 생선 필렛 메뉴 선봬"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"광주광역시, 푸드테크로 미래신성장 이끈다"
"이칠구 도의원 ""푸드테크산업 패권 선점으로 경북 미래 100년 책임"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
"'200조 산업' 국내 기후테크, 어디까지 왔을까"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"충남도-백종원, 푸드테크 연구지원센터 유치 '맞손'"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"광주광역시, 푸드테크로 미래신성장 이끈다"
강원대 춘천시와 '춘천 푸드테크산업 인재 양성 위한 업무 협약' 체결
"경기도농수산진흥원, 시장 놀라게 한 'K-푸드 아이디어' 공모전 개최"
"""셰프 파스타랑 똑같은데?""…푸드테크 장벽 낮춘다"
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"한화 3남 김동선의 신사업 '푸드테크' 닻 올렸다…""로봇+식품"""
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"더테이스터블, 한화푸드테크로 변경…김동선 부사장 주력사업"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"한화 3남 김동선의 야심작, ‘한화푸드테크’ 출범"
"'푸드테크'에 꽂힌 김동선, 글로벌 시장 정조준"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
"'한화 3남' 김동선, 한화푸드테크 신사업 공략나선다"
한화 3남 김동선 다음 스텝은 푸드테크...'한화푸드테크' 출범
"한화 3남 김동선, '한화푸드테크'로 도약 날개 달까"
"푸드테크 전문기업 '한화푸드테크' 출범, 글로벌 시장 적극 공략"
한화 김동선 부사장의 신사업 '한화푸드테크' 출범…글로벌 시장 공략
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 재탄생... 450조 글로벌 시장 공략"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"㈜아이티팩토리, 한국할랄인증원서 ‘푸드테크와 할랄식품’ 강연 펼쳐"
애물단지 화동 2571 푸드테크로 돌파?
"한화푸드테크, ‘식품, 첨단기술을 만나다’라는 슬로우 건으로 푸드테크 전문기업으로 출범"
"""케이-푸드플러스 수출 135억 달러 달성 적극 지원"""
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"과천시 창업지원센터, 서울대 푸드테크센터·한국푸드테크협의회 업무협약"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
괴산군 '푸드테크 연구지원센터' 유치에 도전
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"숙명여대, 푸드테크 스타트업 '레디블룸'과 기술이전 및 공동연구 MOU맺어"
"숙명여대, 푸드테크와 ‘여성용 그래놀라바’ 산학협력 맞손"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"과천시 창업지원센터-서울대학교 푸드테크센터-한국푸드테크협의회, 푸드테크 창업기업 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"롯데중앙연구소, 푸드테크 스타트업 상생 나서…기술 지원 실시"
"경북대 한방바이오융합진흥원, ‘한·베 푸드테크 공동연구 촉진’ 4자 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"춘천시, 강원대와 푸드테크 산업 인재 양성 상호협력"
"푸드테크업체 이그니스, 상장 준비 착수"
"푸드테크 스타트업 ‘코랄로’, 서울 레스토랑에 국내 최초 대체 생선 필렛 메뉴 선보인다"
"포항시, 푸드테크 사업 집중 육성 … 미래 신산업 선점"
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"""푸드테크 산업 활성화, 머리 맞대자"""
"롯데중앙연구소, 푸드테크 스타트업 상생...기술 지원 실시"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"""푸드테크 스타트업과 상생""..롯데중앙연구소 혁신기업 기술지원"
"춘천시-강원대학교, 푸드테크산업 인재 양성 MOU 체결"
"괴산군, 농축산부 푸드테크 연구지원센터 적극 유치"
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"충남도, 백종원과 함께 푸드테크산업 이끈다"
"충남도, 예산군·더본코리아·공주대와 ‘푸드테크 산업육성’ 협약"
"춘천시-강원대, 푸드테크 산업 인재 양성 상호협력"
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"충남도, 더본코리아 등과 푸드테크산업 이끈다"
"푸드테크업계, 친환경 로컬푸드 선호"
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"[포토뉴스]강원대-춘천시, 푸드테크산업 인재 양성 협약"
"춘천시-강원대, 푸드테크 인재 육성 협약"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"포항시, 미래 첨단기술 융합 푸드테크 시장 선점 잰걸음"
"이칠구 경북도의원, 푸드테크산업 육성 및 지원 조례안 발의"
‘광주의 맛’ 중심 첨단기술까지 무장한 푸드테크 키운다
"광주광역시, 푸드테크로 미래신성장 이끈다"
“경북을 세계적 푸드테크산업 중심지로”
"푸드테크 기업 마켓보로 ""작년 매출 887% 증가"""
광주시 “광주김치 육성해 ‘푸드테크’ 키운다”
[포토뉴스] 춘천시-강원대 푸드테크 산업 인재 육성 협력 협약
"푸드테크 스타트업 코랄로, '스타일비건'서 국내 최초 대체 생선 필렛 메뉴 선봬"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"광주광역시, 푸드테크로 미래신성장 이끈다"
"이칠구 도의원 ""푸드테크산업 패권 선점으로 경북 미래 100년 책임"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
"'200조 산업' 국내 기후테크, 어디까지 왔을까"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"충남도-백종원, 푸드테크 연구지원센터 유치 '맞손'"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"광주광역시, 푸드테크로 미래신성장 이끈다"
강원대 춘천시와 '춘천 푸드테크산업 인재 양성 위한 업무 협약' 체결
"경기도농수산진흥원, 시장 놀라게 한 'K-푸드 아이디어' 공모전 개최"
"""셰프 파스타랑 똑같은데?""…푸드테크 장벽 낮춘다"
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"한화 3남 김동선의 신사업 '푸드테크' 닻 올렸다…""로봇+식품"""
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"더테이스터블, 한화푸드테크로 변경…김동선 부사장 주력사업"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"한화 3남 김동선의 야심작, ‘한화푸드테크’ 출범"
"'푸드테크'에 꽂힌 김동선, 글로벌 시장 정조준"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
"'한화 3남' 김동선, 한화푸드테크 신사업 공략나선다"
한화 3남 김동선 다음 스텝은 푸드테크...'한화푸드테크' 출범
"한화 3남 김동선, '한화푸드테크'로 도약 날개 달까"
"푸드테크 전문기업 '한화푸드테크' 출범, 글로벌 시장 적극 공략"
한화 김동선 부사장의 신사업 '한화푸드테크' 출범…글로벌 시장 공략
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 재탄생... 450조 글로벌 시장 공략"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"㈜아이티팩토리, 한국할랄인증원서 ‘푸드테크와 할랄식품’ 강연 펼쳐"
애물단지 화동 2571 푸드테크로 돌파?
"한화푸드테크, ‘식품, 첨단기술을 만나다’라는 슬로우 건으로 푸드테크 전문기업으로 출범"
"""케이-푸드플러스 수출 135억 달러 달성 적극 지원"""
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"과천시 창업지원센터, 서울대 푸드테크센터·한국푸드테크협의회 업무협약"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
괴산군 '푸드테크 연구지원센터' 유치에 도전
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"숙명여대, 푸드테크 스타트업 '레디블룸'과 기술이전 및 공동연구 MOU맺어"
"숙명여대, 푸드테크와 ‘여성용 그래놀라바’ 산학협력 맞손"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"과천시 창업지원센터-서울대학교 푸드테크센터-한국푸드테크협의회, 푸드테크 창업기업 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"롯데중앙연구소, 푸드테크 스타트업 상생 나서…기술 지원 실시"
"경북대 한방바이오융합진흥원, ‘한·베 푸드테크 공동연구 촉진’ 4자 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"춘천시, 강원대와 푸드테크 산업 인재 양성 상호협력"
"푸드테크업체 이그니스, 상장 준비 착수"
"푸드테크 스타트업 ‘코랄로’, 서울 레스토랑에 국내 최초 대체 생선 필렛 메뉴 선보인다"
"포항시, 푸드테크 사업 집중 육성 … 미래 신산업 선점"
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"""푸드테크 산업 활성화, 머리 맞대자"""
"롯데중앙연구소, 푸드테크 스타트업 상생...기술 지원 실시"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"""푸드테크 스타트업과 상생""..롯데중앙연구소 혁신기업 기술지원"
"춘천시-강원대학교, 푸드테크산업 인재 양성 MOU 체결"
"괴산군, 농축산부 푸드테크 연구지원센터 적극 유치"
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"충남도, 백종원과 함께 푸드테크산업 이끈다"
"충남도, 예산군·더본코리아·공주대와 ‘푸드테크 산업육성’ 협약"
"춘천시-강원대, 푸드테크 산업 인재 양성 상호협력"
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"충남도, 더본코리아 등과 푸드테크산업 이끈다"
"푸드테크업계, 친환경 로컬푸드 선호"
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"[포토뉴스]강원대-춘천시, 푸드테크산업 인재 양성 협약"
"춘천시-강원대, 푸드테크 인재 육성 협약"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"포항시, 미래 첨단기술 융합 푸드테크 시장 선점 잰걸음"
‘광주의 맛’ 중심 첨단기술까지 무장한 푸드테크 키운다
"이칠구 경북도의원, 푸드테크산업 육성 및 지원 조례안 발의"
"광주광역시, 푸드테크로 미래신성장 이끈다"
“경북을 세계적 푸드테크산업 중심지로”
"푸드테크 기업 마켓보로 ""작년 매출 887% 증가"""
광주시 “광주김치 육성해 ‘푸드테크’ 키운다”
[포토뉴스] 춘천시-강원대 푸드테크 산업 인재 육성 협력 협약
"푸드테크 스타트업 코랄로, '스타일비건'서 국내 최초 대체 생선 필렛 메뉴 선봬"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"광주광역시, 푸드테크로 미래신성장 이끈다"
"이칠구 도의원 ""푸드테크산업 패권 선점으로 경북 미래 100년 책임"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
"'200조 산업' 국내 기후테크, 어디까지 왔을까"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"충남도-백종원, 푸드테크 연구지원센터 유치 '맞손'"
"광주광역시, 푸드테크로 미래신성장 이끈다"
강원대 춘천시와 '춘천 푸드테크산업 인재 양성 위한 업무 협약' 체결
"경기도농수산진흥원, 시장 놀라게 한 'K-푸드 아이디어' 공모전 개최"
"""셰프 파스타랑 똑같은데?""…푸드테크 장벽 낮춘다"
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"한화 3남 김동선의 신사업 '푸드테크' 닻 올렸다…""로봇+식품"""
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"더테이스터블, 한화푸드테크로 변경…김동선 부사장 주력사업"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"한화 3남 김동선의 야심작, ‘한화푸드테크’ 출범"
"'푸드테크'에 꽂힌 김동선, 글로벌 시장 정조준"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
"'한화 3남' 김동선, 한화푸드테크 신사업 공략나선다"
한화 3남 김동선 다음 스텝은 푸드테크...'한화푸드테크' 출범
"한화 3남 김동선, '한화푸드테크'로 도약 날개 달까"
"푸드테크 전문기업 '한화푸드테크' 출범, 글로벌 시장 적극 공략"
한화 김동선 부사장의 신사업 '한화푸드테크' 출범…글로벌 시장 공략
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 재탄생... 450조 글로벌 시장 공략"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"㈜아이티팩토리, 한국할랄인증원서 ‘푸드테크와 할랄식품’ 강연 펼쳐"
애물단지 화동 2571 푸드테크로 돌파?
"한화푸드테크, ‘식품, 첨단기술을 만나다’라는 슬로우 건으로 푸드테크 전문기업으로 출범"
"""케이-푸드플러스 수출 135억 달러 달성 적극 지원"""
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"과천시 창업지원센터, 서울대 푸드테크센터·한국푸드테크협의회 업무협약"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
괴산군 '푸드테크 연구지원센터' 유치에 도전
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"숙명여대, 푸드테크 스타트업 '레디블룸'과 기술이전 및 공동연구 MOU맺어"
"숙명여대, 푸드테크와 ‘여성용 그래놀라바’ 산학협력 맞손"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"과천시 창업지원센터-서울대학교 푸드테크센터-한국푸드테크협의회, 푸드테크 창업기업 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"롯데중앙연구소, 푸드테크 스타트업 상생 나서…기술 지원 실시"
"경북대 한방바이오융합진흥원, ‘한·베 푸드테크 공동연구 촉진’ 4자 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"춘천시, 강원대와 푸드테크 산업 인재 양성 상호협력"
