"이루다, '시크릿 프로' 美 FDA 추가 승인"
"이루다, '힐러1064' 발톱진균증 개선 효과 및 안전성 확인"
"이루다, 스테디셀러 '시크릿' 글로벌 판매 5,000대 돌파"
"이루다, 지속적인 R&D 투자로 미용의료기기 분야 원천기술 확보와 성장세 달성"
"이루다, 대한레이저피부모발학회 국제학술대회 참가"
"이루다, '리팟 오너스 클럽 Reespect 행사' 성황리 종료"
"이루다, ‘리팟 오너스 클럽 리스펙트' 행사 성료"
"이루다, ‘뉴즈’ 코스모프로프 홍콩 박람회 참가…글로벌 뷰티시장 공략"
"이루다, 日 피부 미용시장 '정조준'…대표 제품 앞세워 현지 공략"
"이루다, 日 피부 미용시장 공략…프라이빗 세미나 참가"
"이루다, 3분기 누적 매출 18.9%↑... 광고비 부담에 영업이익은 감소"
"이루다, 3분기 누적 매출액395억원...전년비18.9%↑"
"이루다, 집중 초음파 탄력기기 '뉴즈원' 베트남 총판계약 체결"
"이루다, '이루다몰' 리뉴얼 오픈...디지털 멤버십 프리미엄 서비스 강화"
"이루다, ‘리팟’ 사우디 'SFDA' 인증 획득…중동 시장 진출"
김용한 이루다 대표 “목표는 5년내 글로벌 색소 미용의료기기 시장 1위”
"이루다, 시크릿 RF 시술 병원과의 상호 협력 및 지원 강화"
"이루다, 시크릿 RF 시술 병원과 협력·지원 강화"
이루다 김용한 대표 “5년 내 글로벌 색소 미용의료기기 시장 1위 달성 목표”
"이루다 ‘EADV 학회’ 참가, 유럽 피부미용 의료기기 시장 확대 박차"
"이루다, 2023년 일·생활 균형 실천 우수기업 수상"
"이루다, 글로벌 미용의료기기 전문사 '큐테라'와 파트너십 강화"
"이루다, 뉴즈미 라인소닉 출시...‘탄력개선 효과 극대화’"
"이루다, 대한비만미용학회 추계학술대회 참가"
"이루다, 베트남 리팟 가디언스 세미나 개최…동남아 공략"
이루다 주가에 탑승 호기?...글로벌 미용의료기기 큐테라와 어떤 이슈 있나
"이루다, ‘시크릿 RF’ 日 의료기기종합기구 허가 획득"
이루다 주가 훨훨...일본 의료기기종합기구에서 품목 허가 인증 받아
"이루다, 식품의약품안전평가원에서 현장 방문"
"이루다, 복합파장 레이저기기 ‘펜토’ 美 FDA 승인"
"이루다, 미용의료기기박람회서 리팟 등 제품 소개"
"㈜이루다교육, 역전타에듀 안양 만안 캠퍼스에서 경기 남부 지역 특성화고 입학 희망생들 대상의 진로진학 설명회 개최"
"[카드] 이루다, 튀르키예 시장 확대 위한 세미나 개최"
"오산시, 이루다태권도&점프윙스줄넘기 연말 훈훈한 나눔 실천"
"이루다플래닛, CES 2024 혁신상 수상"
"이루다플래닛, 메타버스 기술 'CES 2024 혁신상' 수상"
"이루다플래닛, ‘CES 2024 혁신상’ 수상"
"목원대, 이루다플래닛·제이엠소프트와 가족회사 협약"
"특성화고 전문 교육기관 주식회사 이루다교육, 더 높은 도약의 발판을 위해 본사를 송도로"
"목원대-이루다플래닛·제이엠소프트, ‘산학협력 가족회사’ 협약"
[라이센스 유통 PICK] CJ프레시웨이·농협목우촌·샥즈·이루다·코웨이
"KCM, 데뷔 20주년 앨범 타이틀곡 ‘아직 사랑하는 사람이 있어요’ 뮤비 티저 공개···! 병헌·이루다 감성 연기"
"더이루다, 가맹사업 확대 '무쇠돈' 론칭"
이루다마케팅 ‘올해의 SNS’ 3관왕 … 전문 인력 채용으로 콘텐츠 역량 강화 속도 낸다
북극 한파 23일 최절정..주말쯤 누그러질 듯
"이루다, 나를 보는 에세이집 '독서문화캠프 재수없음의 이유' 발간"
"[경기마을공동체⑲] 고양 이루다 청년모임, 느린 학습자 청년의 꿈과 희망을 펼치다"
"이루다클린워시, 4분기 점주 교육 진행"
"스캐터랩 ""F 같은 이루다, T 같은 챗GPT와 다른 근본적인 이유는"""
"이루다마케팅, 유니드컴즈와 전략적 사업 제휴 체결"
[AI의 은밀한 비밀] (下) '이루다'부터 '뉴스'까지 한국은 지금
"이루다, 챗GPT만큼 똑똑해졌을까...스캐터랩, sLLM '핑퐁-1' 공개"
"이루다, 병의원 전용 온라인 플랫폼 리뉴얼 오픈"
"고용노동부 경기지청·안전공단 경기본부, 화성서 ‘이루다! 안전 Dream의 날’ 행사"
"이루다플래닛, KMF서 메타버스 기반 가상전시관 선보여"
청년이 꿈꾸고 송파가 이루다! 2023 청년정책 성과보고회 개최
"호반건설, 고용부와 '이루다! 안전 Dream의 날' 진행…테스, 폐배터리 누적 처리물량 6000톤 돌파 [건설오늘]"
'이루다! 안전 Dream의 날'… 대형 건설사 안전비법 중소현장에 공유해
"세종한글서예연구회, ‘한글, 이야기 숲을 이루다’전"
"은평구, 2023년 마을공동체 활성화 공모사업 성과공유회 ‘마을이 숲을 이루다’ 개최"
"세종한글서예연구회, 한글의 아름다움을 알리는 '한글, 이야기 숲을 이루다'전"
광주자연과학고 학생들 ‘이루다’ 팝업 레스토랑 운영
"광주자연과학고 학생들, '이루다' 팝업 레스토랑 운영"
"역전타학원 특성화고 전문교육기관 ㈜이루다교육, 24년 본사 시무식 및 이전개업식에서 ‘VISION 2024’ 발표"
"이루다, 비만미용학회 추계학술대회 참가... 주력 제품 선보여"
"고용부 경기지청, 매주 '이루다! 안전 Dream의 날' 운영… 관내 건설현장 안전점검"
